Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
611,802.5,3288.3,124.9,180,918,89,125
612,803.0,3292.2,124.9,180,918,89,125
613,803.7,3298.2,126.3,174,897,88,125
614,804.5,3304.1,126.3,174,897,88,125
615,805.0,3308.0,127.2,170,885,88,125
616,805.7,3314.0,127.2,170,885,88,125
617,806.5,3319.8,127.3,170,883,87,126
618,807.2,3325.6,127.3,170,883,87,126
619,807.7,3329.6,128.4,165,869,87,126
620,808.5,3335.5,128.4,165,869,87,126
621,809.2,3341.4,127.7,168,878,89,126
622,810.0,3347.5,126.0,175,902,89,127
623,810.5,3351.4,126.0,175,902,89,128
624,811.2,3357.4,126.0,175,902,89,128
625,812.0,3363.3,126.5,173,895,89,128
626,812.5,3367.3,126.5,173,895,89,129
627,813.2,3373.3,126.2,174,899,89,129
628,814.0,3379.2,126.2,174,899,89,130
629,814.5,3383.3,125.9,175,903,89,131
630,815.2,3389.2,125.9,175,903,89,131
631,816.0,3395.3,125.6,177,907,89,131
632,816.7,3401.2,126.1,175,900,89,132
633,817.2,3405.1,126.1,175,900,89,132
634,818.0,3411.2,126.1,175,900,89,132
635,818.7,3417.1,126.1,175,900,89,133
636,819.2,3421.1,126.1,175,900,89,133
637,820.0,3427.1,125.7,176,906,89,133
638,820.7,3433.1,125.7,176,906,89,133
639,821.2,3437.1,125.7,176,906,89,133
640,822.0,3443.1,125.7,176,906,89,133
641,822.7,3449.2,125.3,178,912,90,133
642,823.2,3453.2,125.3,178,912,90,133
643,824.0,3459.3,124.5,181,924,90,134
644,824.7,3465.2,124.5,181,924,90,134
645,825.5,3471.2,124.9,180,918,89,134
646,826.0,3475.2,124.9,180,918,89,134
647,826.7,3481.1,126.3,174,897,88,134
648,827.5,3487.1,126.3,174,897,88,135
649,828.0,3491.1,126.1,175,900,90,135
650,828.7,3497.2,126.1,175,900,90,135
651,829.5,3503.2,124.1,183,930,90,135
652,830.0,3507.4,124.1,183,930,90,135
653,830.7,3513.4,124.3,182,927,90,135
654,831.5,3519.5,124.3,182,927,90,136
655,832.0,3523.6,123.2,187,944,91,136
656,832.7,3529.8,123.2,187,944,91,136
657,833.2,3533.8,122.3,191,958,91,136
658,834.0,3540.0,122.3,191,958,91,136
659,834.7,3546.1,122.3,191,958,91,136
660,835.2,3550.2,122.3,191,958,91,136
661,836.0,3556.2,123.5,186,939,90,137
662,836.7,3562.3,123.5,186,939,90,137
663,837.2,3566.3,124.3,182,927,89,137
664,838.0,3572.3,124.3,182,927,89,137
665,838.7,3578.3,125.3,178,912,90,137
666,839.5,3584.2,125.8,176,905,87,138
667,840.0,3588.2,125.8,176,905,87,138
668,840.7,3594.0,125.8,176,905,87,138
669,841.5,3599.8,128.8,164,863,86,139
670,842.2,3605.7,129.3,162,857,86,139
671,842.7,3609.5,129.3,162,857,86,139
672,843.5,3615.3,129.3,162,857,86,139
673,844.2,3621.1,130.1,159,847,86,139
674,845.0,3627.0,130.1,159,847,86,140
675,845.5,3630.8,130.1,159,847,87,140
676,846.2,3636.7,130.1,159,847,87,140
677,847.0,3642.6,128.1,167,873,88,141
678,847.7,3648.6,128.1,167,873,88,141
679,848.2,3652.6,126.3,174,897,90,141
680,849.0,3658.7,126.3,174,897,90,142
681,849.7,3664.6,124.9,180,918,90,142
682,850.2,3668.7,124.9,180,918,90,142
683,851.0,3674.7,125.1,179,915,90,143
684,851.7,3680.6,125.1,179,915,90,143
685,852.2,3684.7,125.4,177,910,89,143
686,853.0,3690.6,125.4,177,910,89,143
687,853.7,3696.7,125.7,176,906,90,144
688,854.5,3702.7,124.9,180,918,90,144
689,855.0,3706.8,124.9,180,918,90,144
690,855.7,3712.8,124.9,180,918,90,145
691,856.2,3717.0,123.4,186,941,91,145
692,857.0,3723.0,123.4,186,941,91,145
693,857.7,3729.2,123.3,187,942,91,145
694,858.2,3733.3,123.3,187,942,91,145
695,859.0,3739.5,122.4,191,956,92,145
696,859.7,3745.7,122.1,192,961,92,146
697,860.2,3749.7,122.1,192,961,92,146
698,861.0,3755.9,122.1,192,961,92,146
699,861.5,3759.9,122.9,189,948,90,146
700,862.2,3766.0,122.9,189,948,90,146
701,863.0,3772.0,123.8,184,934,90,147
702,863.5,3776.0,123.8,184,934,90,147
703,864.2,3782.1,124.4,182,925,89,147
704,865.0,3788.1,124.4,182,925,89,147
705,865.5,3792.2,124.5,181,924,89,148
706,866.2,3798.2,124.5,181,924,89,148
707,867.0,3804.3,124.4,182,925,90,148
708,867.5,3808.3,124.4,182,925,90,148
709,868.2,3814.4,124.1,183,930,90,148
710,869.0,3820.5,124.1,183,930,90,149
711,869.5,3824.6,123.6,185,937,90,149
712,870.2,3830.7,123.6,185,937,90,149
713,871.0,3836.8,122.9,189,948,90,149
714,871.5,3840.8,122.9,189,948,90,150
715,872.2,3847.0,123.6,185,937,90,150
716,873.0,3853.1,123.6,185,937,90,150
717,873.5,3857.1,123.4,186,941,90,150
718,874.2,3863.2,123.4,186,941,90,150
719,875.0,3869.4,123.1,188,945,91,151
720,875.5,3873.7,123.1,188,945,91,151
721,876.2,3879.7,122.9,189,948,91,151
722,876.7,3883.8,122.9,189,948,91,151
723,877.5,3890.0,122.1,192,961,92,151
724,878.2,3896.1,122.1,192,961,92,151
725,878.7,3900.2,122.1,192,961,91,152
726,879.5,3906.4,122.1,192,961,91,152
727,880.2,3912.3,123.8,184,934,90,152
728,880.7,3916.4,123.8,184,934,90,152
729,881.5,3922.5,124.0,184,931,90,152
730,882.2,3928.5,124.7,180,921,89,152
731,882.7,3932.4,124.7,180,921,89,152
732,883.5,3938.6,124.7,180,921,89,153
733,884.2,3944.4,125.5,177,909,89,153
734,884.7,3948.3,125.5,177,909,89,153
735,885.5,3954.3,127.4,169,882,87,153
736,886.2,3960.1,127.4,169,882,87,153
737,887.0,3965.9,129.8,160,850,87,152
738,887.7,3971.7,129.4,162,855,86,152
739,888.2,3975.6,129.4,162,855,86,152
740,889.0,3981.4,129.4,162,855,86,152
741,889.7,3987.2,129.8,160,850,87,152
742,890.5,3993.0,128.7,164,865,87,152
743,891.0,3997.0,128.7,164,865,87,152
744,891.7,4002.8,128.7,164,865,87,152
745,892.5,4008.7,128.5,165,867,87,152
746,893.2,4014.6,128.8,164,863,87,152
747,893.8,4018.5,128.8,164,863,87,152
748,894.5,4024.3,128.8,164,863,87,152
749,895.2,4030.3,128.0,167,874,88,152
750,895.7,4034.3,128.0,167,874,88,152
751,896.5,4040.3,125.7,176,906,89,152
752,897.2,4046.3,125.7,176,906,89,152
753,898.0,4052.3,125.5,177,909,90,152
754,898.5,4056.4,125.5,177,909,90,152
755,899.3,4062.4,124.4,182,925,90,152
756,900.0,4068.4,126.2,174,899,88,152
757,900.5,4072.3,126.2,174,899,88,152
758,901.2,4078.1,126.2,174,899,88,152
759,902.0,4084.1,127.5,169,881,88,153
760,902.8,4090.0,127.7,168,878,88,153
761,903.3,4093.9,127.7,168,878,88,153
762,904.0,4099.8,127.7,168,878,88,153
763,904.7,4105.7,127.7,168,878,88,153
764,905.5,4111.6,127.4,169,882,88,153
765,906.0,4115.6,127.4,169,882,88,153
766,906.7,4121.5,127.4,169,882,88,153
767,907.5,4127.4,126.5,173,895,88,153
768,908.0,4131.5,126.5,173,895,88,153
769,908.7,4137.4,126.4,173,896,89,153
770,909.5,4143.5,126.4,173,896,89,153
771,910.0,4147.4,125.5,177,909,89,153
772,910.8,4153.4,125.5,177,909,89,153
773,911.5,4159.4,125.9,175,903,88,153
774,912.2,4165.3,125.9,175,903,89,153
775,912.7,4169.4,125.9,175,903,89,153
776,913.5,4175.3,125.9,175,903,89,153
777,914.2,4181.1,126.8,172,890,87,153
778,914.7,4185.0,126.8,172,890,87,154
779,915.5,4190.9,128.2,166,871,87,154
780,916.2,4196.8,128.2,166,871,87,154
781,917.0,4202.8,127.4,169,882,88,154
782,917.5,4206.7,127.4,169,882,88,154
783,918.2,4212.6,126.8,172,890,88,154
784,919.0,4218.6,126.8,172,890,88,154
785,919.7,4224.5,126.8,172,890,88,155
786,920.2,4228.4,126.8,172,890,88,155
787,921.0,4234.3,128.0,167,874,87,155
788,921.7,4240.0,128.0,167,874,87,155
789,922.5,4245.7,130.3,158,844,85,155
790,923.2,4251.4,131.9,153,824,86,155
791,923.7,4255.2,131.9,153,824,86,155
792,924.5,4260.9,131.9,153,824,86,155
793,925.2,4266.6,131.0,156,835,85,155
794,926.0,4272.4,131.0,156,835,85,156
795,926.7,4278.0,132.5,150,817,84,156
796,927.5,4283.5,132.5,150,817,84,156
797,928.2,4288.9,135.2,142,787,82,156
798,929.0,4294.2,135.2,142,787,82,156
799,929.7,4299.3,139.5,129,743,77,156
800,930.5,4304.1,139.5,129,743,77,156
801,931.5,4310.3,152.8,98,637,70,156
802,932.2,4314.6,152.8,98,637,70,156
803,933.2,4320.1,169.1,72,549,63,157
804,943.7,4326.5,169.1,72,549,40,156
805,944.7,4331.2,599.5,2,305,47,155
806,945.7,4336.9,599.5,2,305,47,155
807,946.5,4341.6,190.6,51,473,69,154
808,947.5,4348.4,154.3,95,627,77,154
809,948.2,4353.5,154.3,95,627,77,154
810,949.0,4358.9,154.3,95,627,77,154
811,949.8,4364.5,142.0,122,720,82,153
812,950.5,4370.0,135.8,140,780,83,153
813,951.0,4373.8,135.8,140,780,83,153
814,951.7,4379.3,135.8,140,780,83,153
815,952.5,4384.9,134.7,143,792,82,152
816,953.2,4390.4,134.7,143,792,82,152
817,954.0,4396.0,135.6,140,783,81,152
818,954.7,4401.4,135.6,140,783,81,152
819,955.5,4406.9,137.3,135,765,80,152
820,956.2,4412.4,137.3,135,765,80,152
821,957.0,4418.1,136.7,137,771,83,152
822,957.8,4423.7,133.8,146,802,84,152
823,958.2,4427.4,133.8,146,802,84,152
824,959.0,4433.1,133.8,146,802,84,152
825,959.8,4438.8,132.8,149,814,85,153
826,960.5,4444.4,132.8,149,814,85,153
827,961.2,4450.1,132.3,151,820,84,153
828,962.0,4455.8,132.3,151,820,84,153
829,962.5,4459.7,132.5,150,817,85,153
830,963.3,4465.4,132.5,150,817,85,153
831,964.0,4471.1,131.8,153,826,85,153
832,964.8,4476.8,131.8,153,826,85,153
833,965.5,4482.5,131.4,154,830,85,153
834,966.2,4488.2,131.5,154,829,85,153
835,966.7,4492.0,131.5,154,829,85,153
836,967.5,4497.9,131.5,154,829,85,152
837,968.3,4503.6,130.7,157,839,86,152
838,969.0,4509.3,130.7,157,839,86,152
839,969.8,4515.0,131.5,154,829,85,152
840,970.3,4518.8,131.5,154,829,85,152
841,971.0,4524.5,131.8,153,826,85,152
842,971.8,4530.3,131.8,153,826,85,152
843,972.5,4536.0,131.7,153,827,86,152
844,973.3,4541.7,131.7,153,827,86,152
845,974.0,4547.4,131.8,153,826,85,152
846,974.5,4551.2,131.8,153,826,85,152
847,975.3,4557.0,131.3,155,832,86,152
848,976.0,4562.8,131.3,155,832,86,152
849,976.8,4568.6,129.8,160,850,86,152
850,977.5,4574.4,129.9,160,849,86,152
851,978.0,4578.5,129.9,160,849,86,152
852,978.8,4584.2,129.9,160,849,86,152
853,979.5,4589.9,130.8,156,838,85,152
854,980.3,4595.6,130.8,156,838,85,152
855,981.0,4601.2,132.0,152,823,84,152
856,981.5,4605.1,132.0,152,823,84,151
857,982.3,4611.0,131.4,154,830,85,151
858,983.0,4616.7,131.4,154,830,85,151
859,983.8,4622.5,130.2,159,845,86,151
860,984.5,4628.1,131.7,153,827,84,151
861,985.0,4631.8,131.7,153,827,84,151
862,985.8,4637.4,131.7,153,827,84,151
863,986.5,4642.8,135.8,140,780,82,151
864,987.3,4648.3,135.8,140,780,82,151
865,988.0,4653.7,138.3,132,755,81,151
866,988.8,4659.0,138.3,132,755,81,151
867,989.5,4664.4,139.5,129,743,80,151
868,990.3,4670.0,139.5,129,743,80,151
869,991.0,4675.5,137.2,136,766,83,151
870,991.8,4681.2,137.2,136,766,83,151
871,992.5,4686.8,133.8,146,802,84,152
872,993.3,4692.6,133.8,146,802,84,152
873,993.8,4696.4,132.4,151,818,85,152
874,994.5,4702.0,132.4,151,818,85,152
875,995.3,4707.7,132.5,150,817,84,152
876,996.0,4713.2,132.5,150,817,84,153
877,996.8,4718.9,134.1,145,799,83,153
878,997.5,4724.4,134.1,145,799,83,153
879,998.3,4730.1,134.2,145,798,83,153
880,999.0,4735.6,134.2,145,798,83,153
881,999.5,4739.4,134.3,144,797,83,153
882,1000.3,4745.1,134.3,144,797,83,153
883,1001.0,4750.7,134.6,144,793,83,153
884,1001.8,4756.3,134.6,144,793,83,154
885,1002.5,4761.9,133.9,146,801,83,154
886,1003.3,4767.5,133.9,146,801,83,154
887,1004.0,4773.1,134.0,145,800,83,154
888,1004.8,4778.9,133.2,148,809,84,154
889,1005.3,4782.6,133.2,148,809,84,154
890,1006.0,4788.3,133.2,148,809,84,154
891,1006.8,4794.0,132.7,150,815,85,154
892,1007.5,4799.6,132.7,150,815,85,154
893,1008.3,4805.3,132.2,151,821,84,154
894,1009.0,4810.9,132.2,151,821,84,154
895,1009.8,4816.5,133.0,149,812,83,154
896,1010.3,4820.3,133.0,149,812,83,154
897,1011.0,4825.8,134.5,144,795,83,154
898,1011.8,4831.4,134.5,144,795,83,154
899,1012.5,4836.9,135.6,140,783,82,154
900,1013.3,4842.4,135.6,140,783,82,154
901,1014.0,4847.6,137.5,135,763,79,154
902,1015.0,4854.1,150.3,103,654,71,153
903,1015.8,4858.8,150.3,103,654,71,153
904,1016.8,4864.6,150.3,103,654,71,153
905,1017.8,4870.2,166.2,76,562,64,153
906,1026.8,4875.5,166.2,76,562,42,148
907,1028.1,4881.0,599.5,2,305,42,148
908,1029.1,4886.4,208.2,39,433,64,148
909,1029.8,4890.7,208.2,39,433,64,148
910,1030.8,4897.1,162.2,82,582,72,147
911,1031.6,4902.2,162.2,82,582,72,147
912,1032.3,4907.1,162.2,82,582,72,146
913,1033.1,4912.3,151.2,101,648,75,146
914,1033.8,4917.3,151.2,101,648,75,146
915,1034.6,4922.6,146.7,111,681,77,146
916,1035.3,4927.8,146.7,111,681,77,145
917,1036.1,4933.2,143.1,119,711,79,145
918,1036.8,4938.6,143.1,119,711,79,145
919,1037.6,4944.0,139.6,129,742,80,145
920,1038.3,4949.2,139.6,129,742,80,145
921,1039.3,4956.3,140.4,126,735,78,145
922,1040.1,4961.7,142.9,120,712,77,145
923,1040.8,4966.7,142.9,120,712,77,145
924,1041.6,4972.0,142.9,120,712,77,145
925,1042.3,4977.2,145.0,115,695,77,145
926,1043.1,4982.5,145.0,115,695,77,145
927,1043.8,4987.8,143.0,120,711,79,145
928,1044.6,4993.2,143.0,120,711,79,145
929,1045.3,4998.4,140.9,125,730,79,145
930,1046.1,5003.9,140.9,125,730,79,145
931,1046.8,5009.3,140.7,126,732,80,145
932,1047.6,5014.8,140.7,126,732,80,145
933,1048.3,5020.3,137.4,135,764,81,145
934,1049.1,5025.8,137.4,135,764,81,146
935,1049.8,5031.3,137.0,136,768,81,146
936,1050.6,5036.8,137.0,136,768,81,146
937,1051.3,5042.3,137.2,136,766,81,146
938,1052.1,5047.9,136.3,138,775,83,146
939,1052.6,5051.6,136.3,138,775,83,146
940,1053.3,5057.2,136.3,138,775,83,146
941,1054.1,5063.1,133.0,149,812,85,146
942,1054.8,5068.8,133.0,149,812,85,146
943,1055.3,5072.9,128.3,166,870,88,146
944,1056.1,5078.9,128.3,166,870,88,146
945,1056.8,5084.7,126.8,172,890,88,146
946,1057.6,5090.7,126.8,172,890,88,146
947,1058.1,5094.6,127.0,171,888,88,146
948,1058.8,5100.4,127.0,171,888,88,146
949,1059.6,5106.4,127.8,168,877,87,146
950,1060.3,5112.2,127.8,168,877,87,146
951,1060.8,5116.0,128.3,166,870,87,146
952,1061.6,5122.0,128.3,166,870,87,146
953,1062.3,5127.7,129.3,162,857,87,146
954,1063.1,5133.6,129.3,162,857,87,146
955,1063.6,5137.5,128.9,163,862,87,146
956,1064.3,5143.3,128.9,163,862,87,146
957,1065.1,5149.3,128.4,165,869,88,146
958,1065.8,5155.0,128.4,165,869,88,146
959,1066.3,5158.9,128.4,165,869,87,146
960,1067.1,5165.0,128.4,165,869,87,146
961,1067.8,5170.8,127.7,168,878,88,146
962,1068.6,5176.9,126.3,174,897,89,146
963,1069.1,5180.9,126.3,174,897,89,146
964,1069.8,5186.7,126.3,174,897,89,146
965,1070.6,5192.9,125.3,178,912,90,146
966,1071.1,5196.8,125.3,178,912,90,146
967,1071.8,5202.8,125.6,177,907,89,146
968,1072.6,5208.8,125.6,177,907,89,146
969,1073.1,5212.9,125.5,177,909,89,146
970,1073.8,5218.7,125.5,177,909,89,146
971,1074.6,5224.7,125.8,176,905,89,146
972,1075.3,5230.6,125.8,176,905,89,146
973,1075.8,5234.5,127.1,170,886,88,146
974,1076.6,5240.5,127.1,170,886,88,146
975,1077.3,5246.5,127.4,169,882,89,146
976,1077.9,5250.5,127.4,169,882,89,146
977,1078.6,5256.5,126.5,173,895,88,147
978,1079.3,5262.4,126.5,173,895,88,147
979,1080.1,5268.3,126.1,175,900,89,147
980,1080.6,5272.4,126.1,175,900,89,147
981,1081.4,5278.3,126.9,171,889,88,147
982,1082.1,5284.1,126.9,171,889,88,147
983,1082.9,5290.0,128.2,166,871,87,147
984,1083.4,5293.9,128.2,166,871,87,147
985,1084.1,5299.7,128.7,164,865,87,147
986,1084.9,5305.6,128.7,164,865,87,148
987,1085.6,5311.4,128.8,164,863,86,148
988,1086.1,5315.4,128.8,164,863,86,148
989,1086.8,5321.2,127.9,167,875,87,148
990,1087.6,5327.2,127.9,167,875,87,148
991,1088.3,5333.0,127.6,168,879,87,148
992,1088.8,5336.9,127.6,168,879,87,148
993,1089.6,5342.9,127.8,168,877,87,148
994,1090.4,5348.8,127.8,168,877,87,148
995,1090.9,5352.7,127.2,170,885,88,149
996,1091.6,5358.7,127.2,170,885,88,149
997,1092.4,5364.6,126.7,172,892,88,149
998,1093.1,5370.4,126.7,172,892,88,149
999,1093.6,5374.4,127.7,168,878,87,149
1000,1094.3,5380.1,127.7,168,878,87,149
1001,1095.1,5385.8,130.6,157,840,85,149
1002,1095.8,5391.4,130.6,157,840,85,149
1003,1096.6,5397.0,132.6,150,816,84,150
1004,1097.3,5402.6,132.6,150,816,84,150
1005,1098.1,5408.2,134.8,143,791,83,150
1006,1098.6,5411.9,134.8,143,791,83,150
1007,1099.4,5417.6,134.7,143,792,85,150
1008,1100.1,5423.2,134.7,143,792,85,150
1009,1100.8,5428.9,132.2,151,821,85,150
1010,1101.6,5434.8,132.2,151,821,85,150
1011,1102.4,5440.5,131.7,153,827,85,150
1012,1102.9,5444.3,131.7,153,827,85,151
1013,1103.6,5450.0,131.4,154,830,85,151
1014,1104.3,5455.7,131.4,154,830,85,151
1015,1105.1,5461.4,131.3,155,832,85,151
1016,1105.9,5467.3,131.3,155,832,85,151
1017,1106.3,5471.1,130.7,157,839,86,152
1018,1107.1,5476.9,130.7,157,839,86,152
1019,1107.9,5482.7,129.9,160,849,86,152
1020,1108.6,5488.5,129.9,160,849,86,152
1021,1109.3,5494.3,129.8,160,850,86,152
1022,1109.9,5498.3,129.8,160,850,86,152
1023,1110.6,5504.3,128.0,167,874,88,153
1024,1111.4,5510.2,128.0,167,874,88,153
1025,1111.8,5514.1,126.3,174,897,88,153
1026,1112.6,5520.1,126.3,174,897,88,153
1027,1113.3,5525.9,127.7,168,878,87,153
1028,1114.1,5531.8,127.7,168,878,87,153
1029,1114.6,5535.7,127.9,167,875,88,153
1030,1115.3,5541.6,127.9,167,875,88,153
1031,1116.1,5547.5,127.5,169,881,88,153
1032,1116.9,5553.5,127.8,168,877,88,153
1033,1117.4,5557.4,127.8,168,877,88,153
1034,1118.1,5563.2,127.8,168,877,88,153
1035,1118.9,5569.0,128.6,165,866,86,153
1036,1119.6,5574.9,128.6,165,866,86,153
1037,1120.1,5578.7,129.7,160,852,86,153
1038,1120.9,5584.5,129.7,160,852,86,153
1039,1121.6,5590.2,130.2,159,845,86,153
1040,1122.4,5596.1,130.2,159,845,86,153
1041,1123.1,5601.8,130.3,158,844,86,153
1042,1123.6,5605.7,130.3,158,844,86,153
1043,1124.4,5611.4,130.2,159,845,85,153
1044,1125.1,5617.2,130.2,159,845,85,153
1045,1125.9,5623.0,130.2,159,845,86,153
1046,1126.6,5628.8,130.3,158,844,86,153
1047,1127.1,5632.6,130.3,158,844,86,153
1048,1127.9,5638.3,130.3,158,844,86,153
1049,1128.6,5643.8,132.7,150,815,83,153
1050,1129.4,5649.4,132.7,150,815,83,153
1051,1130.1,5654.9,135.4,141,785,82,153
1052,1130.9,5660.4,135.4,141,785,82,153
1053,1131.6,5665.9,137.4,135,764,81,153
1054,1132.4,5671.4,137.4,135,764,81,153
1055,1133.1,5677.0,136.6,137,772,83,153
1056,1133.9,5682.4,136.6,137,772,83,153
1057,1134.6,5688.0,135.0,142,789,83,153
1058,1135.1,5691.9,135.0,142,789,83,153
1059,1135.9,5697.6,133.9,146,801,85,153
1060,1136.6,5703.3,133.9,146,801,85,153
1061,1137.4,5708.9,132.3,151,820,84,154
1062,1138.1,5714.5,132.3,151,820,84,154
1063,1138.9,5720.2,133.3,148,808,84,154
1064,1139.4,5723.9,133.3,148,808,84,154
1065,1140.1,5729.6,133.3,148,808,84,154
1066,1140.9,5735.2,133.3,148,808,84,155
1067,1141.6,5740.8,133.1,148,810,84,155
1068,1142.4,5746.5,133.1,148,810,84,155
1069,1143.1,5752.2,133.4,147,807,84,155
1070,1143.9,5757.8,133.4,147,807,84,155
1071,1144.6,5763.5,133.6,147,805,84,155
1072,1145.1,5767.2,133.6,147,805,84,155
1073,1145.9,5772.9,133.2,148,809,84,155
1074,1146.6,5778.6,133.2,148,809,84,156
1075,1147.4,5784.4,131.8,153,826,85,156
1076,1148.1,5790.1,131.0,156,835,85,156
1077,1148.6,5794.0,131.0,156,835,85,156
1078,1149.4,5799.8,131.0,156,835,85,156
1079,1150.1,5805.6,129.6,161,853,86,156
1080,1150.9,5811.5,129.6,161,853,86,156
1081,1151.4,5815.4,129.0,163,861,86,156
1082,1152.1,5821.2,129.0,163,861,86,156
1083,1152.9,5827.0,129.8,160,850,86,156
1084,1153.6,5832.8,129.8,160,850,86,156
1085,1154.4,5838.7,128.9,163,862,87,156
1086,1154.9,5842.6,128.9,163,862,87,156
1087,1155.6,5848.4,128.7,164,865,87,156
1088,1156.4,5854.2,128.7,164,865,87,155
1089,1157.1,5860.1,128.9,163,862,87,155
1090,1157.6,5863.9,128.9,163,862,87,155
1091,1158.4,5869.7,129.4,162,855,87,155
1092,1159.1,5875.5,129.4,162,855,87,155
1093,1159.9,5881.4,129.8,160,850,86,155
1094,1160.6,5887.1,129.9,160,849,86,155
1095,1161.1,5891.0,129.9,160,849,86,155
1096,1161.9,5896.7,129.9,160,849,86,154
1097,1162.6,5902.4,130.6,157,840,85,154
1098,1163.4,5908.1,130.6,157,840,85,154
1099,1164.1,5913.9,131.3,155,832,85,154
1100,1164.6,5917.7,131.3,155,832,85,154
1101,1165.4,5923.5,131.4,154,830,85,154
1102,1166.1,5929.2,131.4,154,830,85,154
1103,1166.9,5935.1,130.7,157,839,85,154
1104,1167.6,5940.8,130.2,159,845,85,154
1105,1168.1,5944.6,130.2,159,845,85,154
1106,1168.9,5950.4,130.2,159,845,85,154
1107,1169.6,5956.1,131.3,155,832,84,154
1108,1170.4,5962.0,131.3,155,832,84,154
1109,1171.1,5967.7,130.6,157,840,86,154
1110,1171.6,5971.5,130.6,157,840,86,154
1111,1172.4,5977.3,130.3,158,844,86,154
1112,1173.1,5983.0,130.3,158,844,86,154
1113,1173.9,5988.7,131.0,156,835,85,154
1114,1174.6,5994.5,131.0,156,835,85,154
1115,1175.1,5998.3,131.4,154,830,85,154
1116,1175.9,6004.0,131.4,154,830,85,153
1117,1176.6,6009.7,131.7,153,827,85,153
1118,1177.4,6015.4,131.7,153,827,85,153
1119,1178.1,6021.1,131.6,154,828,85,153
1120,1178.9,6026.7,131.6,154,828,85,153
1121,1179.6,6032.3,133.2,148,809,83,153
1122,1180.1,6036.0,133.2,148,809,83,153
1123,1180.9,6041.5,136.4,138,774,82,153
1124,1181.6,6046.9,136.4,138,774,82,153
1125,1182.4,6052.4,138.0,133,758,82,153
1126,1183.1,6057.8,138.0,133,758,82,153
1127,1183.9,6063.3,138.4,132,754,82,153
1128,1184.6,6068.8,138.4,132,754,82,153
1129,1185.4,6074.4,136.5,138,773,82,153
1130,1186.1,6079.9,136.5,138,773,82,153
1131,1186.9,6085.3,136.1,139,777,82,153
1132,1187.6,6090.8,136.1,139,777,82,154
1133,1188.4,6096.3,137.5,135,763,81,154
1134,1189.1,6101.7,137.5,135,763,81,154
1135,1189.9,6107.2,138.0,133,758,80,154
1136,1190.6,6112.8,138.0,133,758,80,155
1137,1191.1,6116.6,135.5,141,784,84,155
1138,1191.9,6122.3,135.5,141,784,84,155
1139,1192.6,6128.0,131.8,153,826,85,155
1140,1193.4,6133.6,131.8,153,826,85,155
1141,1194.1,6139.2,133.3,148,808,84,155
1142,1194.9,6144.8,133.3,148,808,84,155
1143,1195.6,6150.3,134.9,143,790,83,155
1144,1196.4,6155.9,135.6,140,783,83,156
1145,1196.9,6159.6,135.6,140,783,83,156
1146,1197.6,6165.2,135.6,140,783,83,156
1147,1198.4,6171.0,134.0,145,800,84,156
1148,1199.1,6176.7,134.0,145,800,84,156
1149,1199.9,6182.4,132.3,151,820,85,156
1150,1200.6,6188.1,132.3,151,820,85,156
1151,1201.1,6191.9,131.3,155,832,85,156
1152,1201.9,6197.6,131.3,155,832,85,156
1153,1202.6,6203.3,131.7,153,827,84,156
1154,1203.4,6208.9,131.7,153,827,84,156
1155,1204.1,6214.5,133.0,149,812,83,156
1156,1204.9,6220.3,133.0,149,812,83,155
1157,1205.6,6226.0,133.0,149,812,84,155
1158,1206.1,6229.7,133.0,149,812,84,155
1159,1206.9,6235.4,132.4,151,818,84,155
1160,1207.6,6241.1,132.4,151,818,84,155
1161,1208.4,6246.8,132.1,152,822,85,155
1162,1209.1,6252.7,132.1,152,822,85,155
1163,1209.6,6256.5,130.7,157,839,86,155
1164,1210.4,6262.2,130.7,157,839,86,155
1165,1211.1,6267.9,130.7,157,839,85,155
1166,1211.9,6273.6,130.7,157,839,85,155
1167,1212.6,6279.3,131.9,153,824,85,155
1168,1213.4,6284.9,131.9,153,824,85,155
1169,1213.9,6288.7,132.5,150,817,84,155
1170,1214.6,6294.6,132.5,150,817,84,155
1171,1215.4,6300.4,130.3,158,844,87,155
1172,1216.1,6306.2,130.3,158,844,87,155
1173,1216.9,6312.1,129.5,161,854,87,154
1174,1217.4,6316.0,129.5,161,854,87,154
1175,1218.1,6321.8,129.0,163,861,87,154
1176,1218.9,6327.5,129.0,163,861,87,154
1177,1219.6,6333.4,130.1,159,847,86,154
1178,1220.1,6337.2,130.1,159,847,86,154
1179,1220.9,6342.9,130.7,157,839,85,154
1180,1221.6,6348.6,130.7,157,839,85,153
1181,1222.4,6354.3,131.3,155,832,85,153
1182,1223.1,6360.1,131.3,155,832,85,153
1183,1223.9,6365.9,130.9,156,837,86,153
1184,1224.4,6369.8,130.9,156,837,86,153
1185,1225.1,6375.5,130.3,158,844,85,153
1186,1225.9,6381.1,130.3,158,844,85,153
1187,1226.6,6386.6,133.2,148,809,82,153
1188,1227.4,6392.2,133.2,148,809,82,153
1189,1228.1,6397.8,135.2,142,787,82,153
1190,1228.9,6403.3,135.2,142,787,82,153
1191,1229.6,6408.9,135.1,142,788,83,153
1192,1230.1,6412.7,135.1,142,788,83,153
1193,1230.9,6418.3,134.7,143,792,83,153
1194,1231.6,6423.9,134.7,143,792,83,153
